1,1,2,3,0
1,1,36,16,0
1,1,12,13,0
1,1,17,13,0
1,1,35,1,1
1,1,27,11,0
1,1,35,0,1
1,1,4,8,0
1,1,35,0,1
1,1,15,18,0
1,1,4,8,0
1,1,17,14,0
1,1,34,0,1
1,1,26,11,0
1,1,40,0,1
1,1,4,8,0
1,1,39,0,1
1,1,16,17,0
1,1,4,8,0
1,3,11,10,0
1,3,5,12,0
1,3,35,10,0
1,3,29,12,0
1,3,26,12,0
1,3,16,18,0
1,3,8,10,0
1,3,18,15,0
1,3,22,15,0
1,3,6,11,0
1,3,18,16,0
1,3,8,10,0
1,3,6,10,0
1,3,18,15,0
1,3,27,11,0
1,3,18,15,0
1,3,33,3,1
1,3,8,10,0
1,3,27,13,0
1,3,18,15,0
1,3,4,5,0
1,3,16,18,0
1,3,25,15,0
1,3,8,10,0
1,3,14,18,0
1,3,8,10,0
1,3,8,10,0
1,3,17,14,0
1,3,22,14,0
1,3,18,13,0
1,3,41,0,1
1,3,8,10,0
1,5,13,10,0
1,5,0,4,0
1,5,0,4,0
1,5,24,40,0
1,5,22,12,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,8,10,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,14,18,0
1,5,8,10,0
1,5,28,13,0
1,5,18,13,0
1,5,0,4,0
1,5,27,12,0
1,5,8,10,0
1,5,14,18,0
1,5,4,9,0
1,5,27,14,0
1,5,18,13,0
1,5,8,10,0
1,5,0,4,0
1,5,26,12,0
1,5,35,0,1
1,5,8,10,0
1,5,8,10,0
1,5,8,10,0
1,5,25,12,0
1,5,17,14,0
1,5,4,5,0
1,5,26,12,0
1,5,18,19,0
1,5,8,10,0
1,5,25,11,0
1,5,8,10,0
1,5,16,20,0
1,5,8,10,0
1,5,25,13,0
1,5,15,14,0
1,5,4,9,0
1,5,27,12,0
1,5,39,0,1
1,5,8,10,0
1,5,8,10,0
1,7,15,10,0
1,7,4,10,0
1,7,15,10,0
1,7,30,38,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,8,10,0
1,7,4,10,0
1,7,27,13,0
1,7,8,10,0
1,7,8,10,0
1,7,28,12,0
1,7,4,9,0
1,7,8,10,0
1,7,8,10,0
1,7,25,12,0
1,7,4,9,0
1,7,8,10,0
1,7,26,12,0
1,7,8,11,0
1,7,8,10,0
1,7,8,10,0
1,7,8,10,0
1,7,8,10,0
1,7,8,10,0
1,7,4,9,0
1,7,26,12,0
1,7,4,5,0
1,7,8,10,0
1,7,24,11,0
1,7,8,10,0
1,7,4,9,0
1,7,8,10,0
1,7,27,13,0
1,7,8,10,0
1,7,4,9,0
1,7,26,12,0
1,7,4,5,0
1,7,8,10,0
1,7,7,12,0
1,7,8,10,0
1,7,8,10,0
1,9,14,10,0
1,9,5,12,0
1,9,19,33,0
1,9,12,12,0
1,9,8,10,0
1,9,5,9,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,5,5,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,4,5,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,4,9,0
1,9,8,10,0
1,9,4,9,0
1,9,8,10,0
1,9,4,5,0
1,9,8,10,0
1,9,4,5,0
1,9,8,10,0
1,9,8,10,0
1,9,8,10,0
1,9,4,5,0
1,9,8,10,0
1,9,4,11,0
1,9,8,10,0
1,9,6,10,0
1,9,8,10,0
1,9,8,10,0
1,2,9,14,0
1,2,8,6,0
1,2,35,7,0
1,2,24,10,0
1,2,39,0,1
1,2,21,17,0
1,2,25,41,0
1,2,8,10,0
1,2,21,15,0
1,2,39,0,1
1,2,19,12,0
1,2,8,10,0
1,2,36,2,1
1,2,19,14,0
1,2,25,40,0
1,2,8,10,0
1,2,26,12,0
1,2,39,0,1
1,2,20,12,0
1,2,8,10,0
1,4,11,11,0
1,4,7,10,0
1,4,29,21,0
1,4,27,17,0
1,4,19,9,0
1,4,31,9,0
1,4,8,10,0
1,4,41,1,1
1,4,34,9,0
1,4,37,2,1
1,4,8,10,0
1,4,8,6,0
1,4,39,1,1
1,4,20,10,0
1,4,37,1,1
1,4,19,13,0
1,4,26,16,0
1,4,8,10,0
1,4,9,10,0
1,4,37,1,1
1,4,4,5,0
1,4,40,0,1
1,4,36,13,0
1,4,37,0,1
1,4,8,10,0
1,4,8,10,0
1,4,40,0,1
1,4,16,8,0
1,4,39,0,1
1,4,19,11,0
1,4,26,13,0
1,4,8,10,0
1,6,14,10,0
1,6,8,6,0
1,6,24,36,0
1,6,0,4,0
1,6,0,4,0
1,6,0,4,0
1,6,0,4,0
1,6,0,4,0
1,6,0,4,0
1,6,0,4,0
1,6,8,10,0
1,6,6,8,0
1,6,38,1,1
1,6,8,10,0
1,6,20,10,0
1,6,39,0,1
1,6,7,5,0
1,6,8,10,0
1,6,8,10,0
1,6,36,3,1
1,6,7,5,0
1,6,9,10,0
1,6,39,0,1
1,6,11,10,0
1,6,19,9,0
1,6,21,15,0
1,6,8,10,0
1,6,8,10,0
1,6,8,10,0
1,6,12,5,0
1,6,39,0,1
1,6,4,5,0
1,6,19,9,0
1,6,40,0,1
1,6,8,10,0
1,6,7,5,0
1,6,8,10,0
1,6,41,0,1
1,6,8,10,0
1,6,9,5,0
1,6,38,0,1
1,6,5,5,0
1,6,19,9,0
1,6,25,14,0
1,6,8,10,0
1,6,8,10,0
1,8,13,10,0
1,8,10,6,0
1,8,27,30,0
1,8,31,14,0
1,8,8,10,0
1,8,8,6,0
1,8,9,10,0
1,8,8,10,0
1,8,8,10,0
1,8,19,9,0
1,8,6,5,0
1,8,8,10,0
1,8,8,10,0
1,8,16,11,0
1,8,6,5,0
1,8,8,10,0
1,8,19,9,0
1,8,9,10,0
1,8,8,10,0
1,8,8,10,0
1,8,8,10,0
1,8,8,10,0
1,8,8,10,0
1,8,8,5,0
1,8,19,9,0
1,8,6,5,0
1,8,8,10,0
1,8,13,7,0
1,8,8,10,0
1,8,6,5,0
1,8,8,10,0
1,8,19,10,0
1,8,8,10,0
1,8,6,5,0
1,8,19,9,0
1,8,8,5,0
1,8,8,10,0
1,8,9,10,0
1,8,8,10,0
1,8,8,10,0
