1,1,13,11,0
1,1,6,10,0
1,1,4,10,0
1,1,6,11,0
1,1,37,0,1
1,1,38,2,1
1,1,33,1,1
1,1,3,9,0
1,1,36,0,1
1,1,32,0,1
1,1,23,13,0
1,1,3,11,0
1,1,4,11,0
1,1,8,11,0
1,1,7,10,0
1,1,7,12,0
1,1,17,18,0
1,1,6,10,0
1,1,15,11,0
1,1,6,10,0
1,1,6,10,0
1,1,6,10,0
1,3,12,11,0
1,3,6,10,0
1,3,18,9,0
1,3,29,6,1
1,3,22,15,0
1,3,14,11,0
1,3,21,18,0
1,3,14,12,0
1,3,21,16,0
1,3,8,10,0
1,3,5,10,0
1,3,10,7,0
1,3,22,15,0
1,3,14,12,0
1,3,19,17,0
1,3,19,19,0
1,3,3,9,0
1,3,35,1,1
1,3,4,11,0
1,3,14,12,0
1,3,33,3,1
1,3,4,11,0
1,3,16,12,0
1,3,19,15,0
1,3,6,10,0
1,3,9,8,0
1,3,6,10,0
1,3,8,10,0
1,3,12,10,0
1,3,7,12,0
1,3,14,12,0
1,3,23,13,0
1,3,23,13,0
1,3,6,10,0
1,5,11,11,0
1,5,6,10,0
1,5,32,12,0
1,5,23,14,0
1,5,15,12,0
1,5,23,16,0
1,5,14,11,0
1,5,27,10,0
1,5,15,17,0
1,5,6,10,0
1,5,16,17,0
1,5,23,14,0
1,5,16,10,0
1,5,26,10,0
1,5,26,10,0
1,5,3,10,0
1,5,6,10,0
1,5,16,10,0
1,5,6,10,0
1,5,14,11,0
1,5,19,19,0
1,5,4,6,0
1,5,15,16,0
1,5,6,10,0
1,5,17,15,0
1,5,32,6,1
1,5,5,14,0
1,5,15,11,0
1,5,19,19,0
1,5,19,19,0
1,5,6,10,0
1,7,9,11,0
1,7,6,10,0
1,7,13,15,0
1,7,22,16,0
1,7,18,14,0
1,7,22,16,0
1,7,18,12,0
1,7,22,16,0
1,7,5,7,0
1,7,6,10,0
1,7,5,6,0
1,7,21,16,0
1,7,14,14,0
1,7,23,18,0
1,7,10,9,0
1,7,6,10,0
1,7,21,14,0
1,7,20,9,0
1,7,23,13,0
1,7,16,14,0
1,7,22,13,0
1,7,4,6,0
1,7,6,10,0
1,7,5,6,0
1,7,24,13,0
1,7,20,10,0
1,7,24,13,0
1,7,22,13,0
1,7,6,10,0
1,9,3,6,0
1,9,2,7,0
1,9,25,15,0
1,9,31,13,0
1,9,26,15,0
1,9,4,6,0
1,9,25,15,0
1,9,3,7,0
1,9,25,12,0
1,9,33,0,1
1,9,4,6,0
1,9,30,11,0
1,9,3,3,0
1,9,29,12,0
1,9,19,19,0
1,9,4,6,0
1,9,21,17,0
1,9,7,6,0
1,9,17,19,0
1,9,19,19,0
1,9,4,5,0
1,2,13,11,0
1,2,6,10,0
1,2,25,37,0
1,2,33,12,0
1,2,9,8,0
1,2,34,13,0
1,2,10,11,0
1,2,22,12,0
1,2,6,6,0
1,2,32,12,0
1,2,10,11,0
1,2,32,11,0
1,2,36,1,1
1,2,7,5,0
1,2,25,32,0
1,2,10,11,0
1,2,19,41,0
1,2,5,11,0
1,2,7,10,0
1,2,9,11,0
1,2,6,10,0
1,2,23,8,0
1,2,10,10,0
1,2,15,10,0
1,2,6,10,0
1,2,6,10,0
1,4,11,11,0
1,4,6,10,0
1,4,10,11,0
1,4,31,4,1
1,4,36,1,1
1,4,17,11,0
1,4,36,2,1
1,4,18,11,0
1,4,37,2,1
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,0,4,0
1,4,23,10,0
1,4,6,9,0
1,4,21,15,0
1,4,36,1,1
1,4,18,10,0
1,4,39,2,1
1,4,25,9,0
1,4,6,5,0
1,4,19,18,0
1,4,18,10,0
1,4,25,14,0
1,4,19,10,0
1,4,37,2,1
1,4,7,10,0
1,4,26,11,0
1,4,6,10,0
1,4,26,10,0
1,4,20,71,0
1,4,36,1,1
1,4,36,1,1
1,4,6,10,0
1,6,11,11,0
1,6,6,10,0
1,6,21,14,0
1,6,7,10,0
1,6,20,14,0
1,6,8,10,0
1,6,23,12,0
1,6,11,10,0
1,6,7,12,0
1,6,6,10,0
1,6,6,11,0
1,6,16,11,0
1,6,19,15,0
1,6,12,10,0
1,6,25,13,0
1,6,6,9,0
1,6,7,10,0
1,6,20,15,0
1,6,15,10,0
1,6,18,13,0
1,6,15,10,0
1,6,7,10,0
1,6,6,10,0
1,6,7,11,0
1,6,40,14,0
1,6,23,75,0
1,6,6,10,0
1,6,15,10,0
1,6,6,10,0
1,8,8,13,0
1,8,6,10,0
1,8,37,1,1
1,8,5,12,0
1,8,34,3,1
1,8,13,11,0
1,8,36,1,1
1,8,6,10,0
1,8,35,3,1
1,8,14,13,0
1,8,37,2,1
1,8,23,12,0
1,8,6,10,0
1,8,37,0,1
1,8,8,13,0
1,8,33,6,1
1,8,5,12,0
1,8,35,1,1
1,8,6,10,0
1,8,35,5,1
1,8,10,16,0
1,8,37,1,1
1,8,35,1,1
1,8,6,10,0
