1	7	0.27	0.17	0 
1	9	0.36	0.33	0 
1	9	0.26	0.29	0 
1	9	0.73	0.69	0 
1	9	0.38	0.40	0 
1	9	0.27	0.17	0 
1	9	0.21	0.14	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.15	0.10	0 
1	9	0.27	0.17	0 
1	9	0.71	0.43	0 
1	9	0.14	0.22	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	9	0.71	0.43	0 
1	9	0.20	0.08	0 
1	9	0.27	0.17	0 
1	9	0.20	0.08	0 
1	9	0.27	0.17	0 
1	9	0.14	0.22	0 
1	9	0.27	0.17	0 
1	9	0.14	0.22	0 
1	9	0.73	0.44	0 
1	9	0.27	0.17	0 
1	9	0.14	0.22	0 
1	9	0.27	0.17	0 
1	9	0.23	0.27	0 
1	9	0.27	0.17	0 
1	9	0.24	0.19	0 
1	9	0.27	0.17	0 
1	9	0.27	0.17	0 
1	2	0.35	0.35	0 
1	2	0.23	0.07	0 
1	2	0.67	0.66	0 
1	2	0.50	0.30	1 
1	2	0.59	0.18	1 
1	2	0.58	0.37	0 
1	2	1.08	0.59	0 
1	2	0.27	0.17	0 
1	2	0.55	0.39	0 
1	2	0.59	0.38	0 
1	2	0.47	0.48	0 
1	2	1.03	0.63	0 
1	2	0.50	0.42	0 
1	2	0.98	0.60	0 
1	2	0.27	0.17	0 
1	2	0.58	0.37	0 
1	2	0.59	0.15	1 
1	2	0.48	0.44	0 
1	2	0.27	0.17	0 
1	4	0.33	0.27	0 
1	4	0.27	0.11	0 
1	4	0.76	0.60	0 
1	4	0.64	0.50	0 
1	4	0.42	0.11	0 
1	4	0.65	0.33	1 
1	4	0.27	0.17	0 
1	4	0.64	0.36	0 
1	4	0.44	0.45	0 
1	4	0.17	0.27	0 
1	4	0.59	0.31	1 
1	4	0.27	0.17	0 
1	4	0.21	0.21	0 
1	4	0.61	0.30	1 
1	4	0.32	0.24	0 
1	4	0.58	0.26	1 
1	4	0.48	0.34	0 
1	4	0.64	0.38	0 
1	4	0.62	0.29	1 
1	4	0.58	0.18	1 
1	4	0.14	0.22	0 
1	4	0.61	0.18	1 
1	4	0.74	0.69	0 
1	4	0.56	0.19	1 
1	4	0.27	0.17	0 
1	4	0.27	0.17	0 
1	4	0.61	0.18	1 
1	4	0.36	0.13	0 
1	4	0.59	0.23	1 
1	4	0.45	0.37	0 
1	4	0.59	0.38	0 
1	4	0.27	0.17	0 
1	6	0.36	0.33	0 
1	6	0.20	0.23	0 
1	6	0.91	0.57	0 
1	6	0.68	0.87	0 
1	6	0.27	0.17	0 
1	6	0.36	0.08	0 
1	6	0.59	0.26	1 
1	6	0.27	0.17	0 
1	6	0.35	0.13	0 
1	6	0.59	0.23	1 
1	6	0.17	0.09	0 
1	6	0.27	0.17	0 
1	6	0.98	0.69	0 
1	6	0.18	0.25	0 
1	6	0.29	0.16	0 
1	6	0.59	0.18	1 
1	6	0.33	0.05	0 
1	6	0.42	0.11	0 
1	6	0.55	0.39	0 
1	6	0.27	0.17	0 
1	6	0.61	0.28	1 
1	6	0.27	0.00	0 
1	6	0.59	0.18	1 
1	6	0.14	0.22	0 
1	6	0.42	0.11	0 
1	6	0.61	0.18	1 
1	6	0.27	0.17	0 
1	6	0.18	0.25	0 
1	6	1.03	0.63	0 
1	6	0.27	0.17	0 
1	6	0.21	0.21	0 
1	6	0.58	0.18	1 
1	6	0.17	0.18	0 
1	6	0.27	0.17	0 
1	6	0.59	0.38	0 
1	6	0.27	0.17	0 
1	6	0.27	0.17	0 
1	8	0.35	0.35	0 
1	8	0.24	0.13	0 
1	8	0.86	0.72	0 
1	8	0.68	0.53	0 
1	8	0.27	0.17	0 
1	8	0.21	0.21	0 
1	8	0.29	0.16	0 
1	8	0.27	0.17	0 
1	8	0.27	0.17	0 
1	8	0.42	0.11	0 
1	8	0.17	0.27	0 
1	8	0.27	0.17	0 
1	8	0.74	0.41	0 
1	8	0.17	0.27	0 
1	8	0.27	0.17	0 
1	8	0.42	0.11	0 
1	8	0.29	0.16	0 
1	8	0.27	0.17	0 
1	8	0.27	0.17	0 
1	8	0.27	0.17	0 
1	8	0.61	0.28	1 
1	8	0.20	0.23	0 
1	8	0.42	0.11	0 
1	8	0.17	0.09	0 
1	8	0.27	0.17	0 
1	8	0.30	0.15	0 
1	8	0.27	0.17	0 
1	8	0.17	0.27	0 
1	8	0.77	0.43	0 
1	8	0.27	0.17	0 
1	8	0.17	0.27	0 
1	8	0.42	0.11	0 
1	8	0.20	0.08	0 
1	8	0.27	0.17	0 
1	8	0.29	0.16	0 
1	8	0.27	0.17	0 
1	8	0.27	0.17	0 
