1,1,7,5,0
1,1,2,4,0
1,1,9,10,0
1,1,13,13,0
1,1,15,16,0
1,1,37,0,1
1,1,25,11,0
1,1,34,0,1
1,1,2,8,0
1,1,33,0,1
1,1,18,13,0
1,1,1,4,0
1,1,15,16,0
1,1,34,0,1
1,1,24,11,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,0,4,0
1,1,1,4,0
1,1,37,0,1
1,1,16,17,0
1,1,2,7,0
1,3,9,12,0
1,3,3,5,0
1,3,32,8,0
1,3,24,12,0
1,3,15,16,0
1,3,3,9,0
1,3,18,11,0
1,3,21,19,0
1,3,6,10,0
1,3,15,16,0
1,3,6,10,0
1,3,6,10,0
1,3,15,16,0
1,3,27,12,0
1,3,21,11,0
1,3,38,0,1
1,3,3,5,0
1,3,21,15,0
1,3,18,11,0
1,3,6,10,0
1,3,18,13,0
1,3,20,18,0
1,3,0,4,0
1,3,18,12,0
1,3,3,5,0
1,3,6,10,0
1,3,13,16,0
1,3,20,13,0
1,3,18,11,0
1,3,32,4,1
1,3,6,10,0
1,5,11,10,0
1,5,3,12,0
1,5,24,34,0
1,5,6,10,0
1,5,22,15,0
1,5,18,11,0
1,5,3,9,0
1,5,24,12,0
1,5,14,16,0
1,5,6,10,0
1,5,26,9,0
1,5,6,10,0
1,5,18,16,0
1,5,6,10,0
1,5,23,11,0
1,5,18,10,0
1,5,6,10,0
1,5,27,11,0
1,5,33,1,1
1,5,6,10,0
1,5,3,9,0
1,5,6,10,0
1,5,24,14,0
1,5,14,18,0
1,5,6,10,0
1,5,24,15,0
1,5,17,15,0
1,5,4,9,0
1,5,27,10,0
1,5,3,9,0
1,5,17,15,0
1,5,6,10,0
1,5,26,10,0
1,5,12,16,0
1,5,3,9,0
1,5,24,12,0
1,5,38,0,1
1,5,3,9,0
1,5,6,10,0
1,7,12,11,0
1,7,3,5,0
1,7,13,12,0
1,7,28,33,0
1,7,6,10,0
1,7,4,9,0
1,7,23,14,0
1,7,3,5,0
1,7,6,10,0
1,7,24,9,0
1,7,6,10,0
1,7,3,9,0
1,7,6,10,0
1,7,27,10,0
1,7,6,10,0
1,7,3,9,0
1,7,23,15,0
1,7,6,10,0
1,7,6,10,0
1,7,6,10,0
1,7,6,10,0
1,7,3,9,0
1,7,6,10,0
1,7,6,10,0
1,7,24,12,0
1,7,6,10,0
1,7,6,10,0
1,7,22,15,0
1,7,0,4,0
1,7,6,10,0
1,7,3,9,0
1,7,23,10,0
1,7,6,10,0
1,7,6,10,0
1,7,22,13,0
1,7,3,9,0
1,7,6,10,0
1,7,6,10,0
1,7,3,9,0
1,7,6,10,0
1,9,13,10,0
1,9,6,10,0
1,9,5,8,0
1,9,14,11,0
1,9,6,10,0
1,9,5,10,0
1,9,6,10,0
1,9,3,5,0
1,9,5,10,0
1,9,3,9,0
1,9,6,10,0
1,9,3,10,0
1,9,6,10,0
1,9,6,10,0
1,9,6,10,0
1,9,4,10,0
1,9,6,10,0
1,9,5,10,0
1,9,6,10,0
1,9,6,10,0
1,9,6,10,0
1,9,4,10,0
1,9,6,10,0
1,9,6,10,0
1,9,5,10,0
1,9,6,10,0
1,9,6,10,0
