1	2	17	4	0 
1	2	8	2	0 
1	2	36	15	0 
1	2	34	13	0 
1	2	37	2	1 
1	2	31	12	0 
1	2	37	12	0 
1	2	31	10	0 
1	2	14	3	0 
1	2	29	10	0 
1	2	38	8	1 
1	2	28	12	0 
1	2	14	3	0 
1	2	35	1	1 
1	2	27	8	0 
1	2	43	15	0 
1	2	36	10	0 
1	2	16	3	0 
1	2	35	9	0 
1	2	36	1	1 
1	2	28	9	0 
1	2	16	3	0 
1	4	23	7	0 
1	4	9	2	0 
1	4	43	20	0 
1	4	38	19	0 
1	4	15	3	0 
1	4	38	4	1 
1	4	15	1	0 
1	4	37	1	1 
1	4	8	3	0 
1	4	8	2	0 
1	4	34	5	1 
1	4	13	2	0 
1	4	8	2	0 
1	4	35	2	1 
1	4	13	1	0 
1	4	34	0	1 
1	4	30	9	0 
1	4	29	10	0 
1	4	12	2	0 
1	4	15	3	0 
1	4	36	1	1 
1	4	8	2	0 
1	4	36	1	1 
1	4	5	2	0 
1	4	12	1	0 
1	4	35	1	1 
1	4	14	2	0 
1	4	15	3	0 
1	4	35	1	1 
1	4	8	2	0 
1	4	35	2	1 
1	4	29	9	0 
1	4	29	10	0 
1	4	13	1	0 
1	6	25	8	0 
1	6	8	2	0 
1	6	57	33	0 
1	6	36	14	0 
1	6	14	3	0 
1	6	8	2	0 
1	6	38	4	1 
1	6	16	3	0 
1	6	13	2	0 
1	6	35	4	1 
1	6	8	2	0 
1	6	16	3	0 
1	6	14	2	0 
1	6	38	5	1 
1	6	8	2	0 
1	6	16	3	0 
1	6	35	2	1 
1	6	15	2	0 
1	6	16	2	0 
1	6	34	10	0 
1	6	13	2	0 
1	6	15	2	0 
1	6	15	2	0 
1	6	8	2	0 
1	6	36	4	1 
1	6	8	2	0 
1	6	15	2	0 
1	6	37	1	1 
1	6	16	3	0 
1	6	8	2	0 
1	6	14	3	0 
1	6	35	3	1 
1	6	16	3	0 
1	6	8	2	0 
1	6	35	2	1 
1	6	8	2	0 
1	6	16	3	0 
1	6	30	10	0 
1	6	13	2	0 
1	6	15	2	0 
1	8	21	7	0 
1	8	8	2	0 
1	8	52	34	0 
1	8	41	25	0 
1	8	12	2	0 
1	8	8	2	0 
1	8	14	2	0 
1	8	16	3	0 
1	8	13	3	0 
1	8	16	3	0 
1	8	8	2	0 
1	8	16	3	0 
1	8	14	2	0 
1	8	15	3	0 
1	8	8	2	0 
1	8	15	2	0 
1	8	16	3	0 
1	8	14	3	0 
1	8	12	2	0 
1	8	15	3	0 
1	8	14	2	0 
1	8	14	3	0 
1	8	14	3	0 
1	8	8	2	0 
1	8	16	3	0 
1	8	8	2	0 
1	8	13	2	0 
1	8	8	2	0 
1	8	12	2	0 
1	8	8	2	0 
1	8	16	3	0 
1	8	15	2	0 
1	8	16	3	0 
1	8	8	2	0 
1	8	16	3	0 
1	8	8	2	0 
1	8	16	3	0 
1	8	8	2	0 
1	8	14	3	0 
1	8	13	2	0 
