1,1,12,11,0
1,1,6,10,0
1,1,6,11,0
1,1,6,14,0
1,1,8,8,0
1,1,6,12,0
1,1,6,10,0
1,1,3,9,0
1,1,3,5,0
1,1,3,8,0
1,1,3,9,0
1,1,2,8,0
1,1,6,10,0
1,1,3,8,0
1,1,2,8,0
1,1,6,10,0
1,1,3,8,0
1,1,3,9,0
1,1,3,9,0
1,1,6,10,0
1,1,3,9,0
1,1,2,8,0
1,1,6,10,0
1,3,12,10,0
1,3,6,10,0
1,3,23,7,0
1,3,27,8,0
1,3,6,10,0
1,3,24,11,0
1,3,3,12,0
1,3,1,7,0
1,3,6,10,0
1,3,3,5,0
1,3,14,13,0
1,3,14,10,0
1,3,15,12,0
1,3,15,12,0
1,3,15,13,0
1,3,9,8,0
1,3,6,10,0
1,3,8,10,0
1,3,13,15,0
1,3,14,10,0
1,3,6,10,0
1,3,5,9,0
1,3,6,10,0
1,3,15,12,0
1,3,16,12,0
1,3,17,12,0
1,3,15,11,0
1,3,15,11,0
1,3,6,11,0
1,3,6,10,0
1,3,7,9,0
1,3,14,16,0
1,3,14,11,0
1,3,6,10,0
1,3,6,10,0
1,3,6,10,0
1,5,10,10,0
1,5,6,10,0
1,5,31,11,0
1,5,6,10,0
1,5,16,15,0
1,5,4,9,0
1,5,4,10,0
1,5,6,10,0
1,5,3,5,0
1,5,3,5,0
1,5,7,11,0
1,5,14,14,0
1,5,6,10,0
1,5,9,11,0
1,5,16,10,0
1,5,3,9,0
1,5,9,12,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,6,10,0
1,5,18,15,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,0,4,0
1,5,6,10,0
1,5,7,12,0
1,5,14,14,0
1,5,6,10,0
1,5,3,11,0
1,5,6,10,0
1,5,6,10,0
1,5,9,11,0
1,5,14,10,0
1,5,6,10,0
1,5,8,12,0
1,5,15,11,0
1,5,6,10,0
1,5,7,11,0
1,5,17,16,0
1,5,6,10,0
1,5,19,14,0
1,5,6,10,0
1,5,8,11,0
1,5,14,12,0
1,5,6,10,0
1,5,6,10,0
1,5,6,10,0
1,7,10,11,0
1,7,6,10,0
1,7,13,15,0
1,7,6,10,0
1,7,37,0,1
1,7,6,10,0
1,7,7,10,0
1,7,4,9,0
1,7,17,16,0
1,7,5,11,0
1,7,16,14,0
1,7,19,15,0
1,7,4,13,0
1,7,22,11,0
1,7,20,12,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,6,13,0
1,7,5,7,0
1,7,6,10,0
1,7,2,9,0
1,7,19,17,0
1,7,3,14,0
1,7,16,16,0
1,7,22,13,0
1,7,4,12,0
1,7,6,10,0
1,7,23,13,0
1,7,5,14,0
1,7,16,14,0
1,7,20,14,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,0,4,0
1,7,5,12,0
1,7,18,9,0
